wid,year,k,alpha,psi,spell,freq,fid,move,comp
69,2,4,0.0,-0.11418529432142838,2,2,67,True,0.12849423981912667
69,3,4,0.0,-0.11418529432142838,2,2,67,False,-0.7575979285502346
69,4,4,0.0,-0.11418529432142838,3,1,66,True,-0.5331860172210204
69,5,8,0.0,0.9084578685373853,4,1,168,True,1.0371825289671552
70,1,4,-0.43072729929545756,-0.11418529432142838,1,1,67,False,-1.6255259398560837
70,2,2,-0.43072729929545756,-0.6045853465832371,2,2,37,True,-0.14081245595489655
70,3,2,-0.43072729929545756,-0.6045853465832371,2,2,37,False,-1.5031408872220395
70,4,1,-0.43072729929545756,-0.9084578685373851,3,1,24,True,-0.9245587363734509
70,5,0,-0.43072729929545756,-1.335177736118937,4,1,8,True,-1.3850173575770766
71,1,2,-0.43072729929545756,-0.6045853465832371,1,1,30,False,-0.8047908798118936
71,2,4,-0.43072729929545756,-0.11418529432142838,2,1,69,True,-0.852615112285434
71,3,0,-0.43072729929545756,-1.335177736118937,3,1,10,True,-1.2609566539673838
71,4,6,-0.43072729929545756,0.3487556955170447,4,2,103,True,0.3017151552769893
71,5,6,-0.43072729929545756,0.3487556955170447,4,2,103,False,-0.32641232578058943
72,1,1,-0.43072729929545756,-0.9084578685373851,1,1,22,False,-1.6635581137983004
72,2,2,-0.43072729929545756,-0.6045853465832371,2,3,39,True,-0.4511071404374747
72,3,2,-0.43072729929545756,-0.6045853465832371,2,3,39,False,0.43541225866309663
72,4,2,-0.43072729929545756,-0.6045853465832371,2,3,39,False,-1.5286623888167223
72,5,2,-0.43072729929545756,-0.6045853465832371,3,1,32,True,0.08226247093735206
73,1,4,0.43072729929545744,-0.11418529432142838,1,1,74,False,-0.38442196353887026
73,2,9,0.43072729929545744,1.3351777361189363,2,1,174,True,1.0276188775982527
73,3,7,0.43072729929545744,0.6045853465832371,3,1,133,True,0.4964386608482786
73,4,5,0.43072729929545744,0.11418529432142824,4,2,94,True,-0.8861204578307553
73,5,5,0.43072729929545744,0.11418529432142824,4,2,94,False,0.7252448117306096
74,1,7,0.0,0.6045853465832371,1,2,131,False,3.1277636488355913
74,2,7,0.0,0.6045853465832371,1,2,131,False,-0.035702465087531166
74,3,5,0.0,0.11418529432142824,2,2,96,True,1.0954596287911604
74,4,5,0.0,0.11418529432142824,2,2,96,False,-1.6911196669778084
74,5,0,0.0,-1.335177736118937,3,1,2,True,-1.634500943725393
75,1,7,0.43072729929545744,0.6045853465832371,1,4,136,False,0.2585955136308963
75,2,7,0.43072729929545744,0.6045853465832371,1,4,136,False,0.6443281143576052
75,3,7,0.43072729929545744,0.6045853465832371,1,4,136,False,1.5161077047357636
75,4,7,0.43072729929545744,0.6045853465832371,1,4,136,False,1.227163201874847
75,5,8,0.43072729929545744,0.9084578685373853,2,1,159,True,1.8042654523070165
76,1,1,0.0,-0.9084578685373851,1,1,22,False,-1.4612072567224943
76,2,2,0.0,-0.6045853465832371,2,1,42,True,0.037162320556243245
76,3,6,0.0,0.3487556955170447,3,3,109,True,0.5640511451251701
76,4,6,0.0,0.3487556955170447,3,3,109,False,0.06502218655773523
76,5,6,0.0,0.3487556955170447,3,3,109,False,-1.6591676964883344
77,1,9,0.43072729929545744,1.3351777361189363,1,2,181,False,-0.011813813703108522
77,2,9,0.43072729929545744,1.3351777361189363,1,2,181,False,2.5019286588444114
77,3,6,0.43072729929545744,0.3487556955170447,2,2,117,True,-0.5321688123609956
77,4,6,0.43072729929545744,0.3487556955170447,2,2,117,False,0.2896334311882844
77,5,6,0.43072729929545744,0.3487556955170447,3,1,113,True,0.999803823780407
78,1,3,0.0,-0.3487556955170447,1,1,43,False,-0.09518094087580742
78,2,5,0.0,0.11418529432142824,2,2,101,True,0.16806431025415436
78,3,5,0.0,0.11418529432142824,2,2,101,False,-2.1590012143506954
78,4,3,0.0,-0.3487556955170447,3,2,60,True,-0.6911580180952239
78,5,3,0.0,-0.3487556955170447,3,2,60,False,-0.21858521902669797
79,1,2,-0.43072729929545756,-0.6045853465832371,1,4,41,False,0.5283355426128009
79,2,2,-0.43072729929545756,-0.6045853465832371,1,4,41,False,-0.5883998607190819
79,3,2,-0.43072729929545756,-0.6045853465832371,1,4,41,False,-1.3529390831349386
79,4,2,-0.43072729929545756,-0.6045853465832371,1,4,41,False,0.7711294296102449
79,5,1,-0.43072729929545756,-0.9084578685373851,2,1,16,True,-0.8167787615193577
80,1,0,-0.43072729929545756,-1.335177736118937,1,3,0,False,-1.3840691238349725
80,2,0,-0.43072729929545756,-1.335177736118937,1,3,0,False,-0.5445323495033707
80,3,0,-0.43072729929545756,-1.335177736118937,1,3,0,False,-3.757963714858646
80,4,6,-0.43072729929545756,0.3487556955170447,2,2,118,True,-1.4484402298014278
80,5,6,-0.43072729929545756,0.3487556955170447,2,2,118,False,-0.007367282666682656
81,1,7,0.43072729929545744,0.6045853465832371,1,1,123,False,0.21794468431610448
81,2,8,0.43072729929545744,0.9084578685373853,2,1,160,True,3.6681125360545375
81,3,8,0.43072729929545744,0.9084578685373853,3,2,165,True,0.9573233581137912
81,4,8,0.43072729929545744,0.9084578685373853,3,2,165,False,1.9209537110829424
81,5,8,0.43072729929545744,0.9084578685373853,4,1,167,True,0.8617743836714891
82,1,5,0.0,0.11418529432142824,1,1,85,False,-0.9510350793270189
82,2,5,0.0,0.11418529432142824,2,1,97,True,0.09367702736258042
82,3,0,0.0,-1.335177736118937,3,3,9,True,-1.3361918179840573
82,4,0,0.0,-1.335177736118937,3,3,9,False,-2.1249185507076147
82,5,0,0.0,-1.335177736118937,3,3,9,False,-0.7081204780180218
83,1,3,0.0,-0.3487556955170447,1,2,50,False,-3.128702933918357
83,2,3,0.0,-0.3487556955170447,1,2,50,False,0.2572709612996226
83,3,6,0.0,0.3487556955170447,2,1,116,True,0.6515746511785236
83,4,8,0.0,0.9084578685373853,3,2,169,True,1.668121134523855
83,5,8,0.0,0.9084578685373853,3,2,169,False,3.2151245899273784
84,1,5,-0.43072729929545756,0.11418529432142824,1,5,87,False,-0.364033119863879
84,2,5,-0.43072729929545756,0.11418529432142824,1,5,87,False,-1.2660194450473707
84,3,5,-0.43072729929545756,0.11418529432142824,1,5,87,False,0.9385545652227991
84,4,5,-0.43072729929545756,0.11418529432142824,1,5,87,False,0.7752198937789077
84,5,5,-0.43072729929545756,0.11418529432142824,1,5,87,False,-1.0351182162320307
85,1,8,0.43072729929545744,0.9084578685373853,1,1,159,False,1.0147180824004525
85,2,2,0.43072729929545744,-0.6045853465832371,2,2,30,True,-1.1528758557430416
85,3,2,0.43072729929545744,-0.6045853465832371,2,2,30,False,-1.0085006743368936
85,4,6,0.43072729929545744,0.3487556955170447,3,2,106,True,1.3169281903728303
85,5,6,0.43072729929545744,0.3487556955170447,3,2,106,False,-0.5876455420490061
86,1,1,0.967421566101701,-0.9084578685373851,1,1,24,False,0.2463350065498732
86,2,4,0.967421566101701,-0.11418529432142838,2,1,71,True,0.7989777419409185
86,3,3,0.967421566101701,-0.3487556955170447,3,2,60,True,-0.2443880623696154
86,4,3,0.967421566101701,-0.3487556955170447,3,2,60,False,0.6944700035297114
86,5,6,0.967421566101701,0.3487556955170447,4,1,119,True,3.090600736376473
87,1,4,-0.43072729929545756,-0.11418529432142838,1,2,77,False,-1.0193299517903704
87,2,4,-0.43072729929545756,-0.11418529432142838,1,2,77,False,1.7888246318267904
87,3,9,-0.43072729929545756,1.3351777361189363,2,1,186,True,1.154026366068789
87,4,7,-0.43072729929545756,0.6045853465832371,3,1,133,True,-0.36363733594276965
87,5,7,-0.43072729929545756,0.6045853465832371,4,1,141,True,1.0677001223563074
88,1,4,0.43072729929545744,-0.11418529432142838,1,3,78,False,-0.008357661130046046
88,2,4,0.43072729929545744,-0.11418529432142838,1,3,78,False,0.87336996131953
88,3,4,0.43072729929545744,-0.11418529432142838,1,3,78,False,-0.5296221668825908
88,4,1,0.43072729929545744,-0.9084578685373851,2,1,16,True,0.11492492350978373
88,5,6,0.43072729929545744,0.3487556955170447,3,1,111,True,-0.3175487551830858
89,1,7,-0.43072729929545756,0.6045853465832371,1,1,140,False,0.10113161042110799
89,2,5,-0.43072729929545756,0.11418529432142824,2,2,99,True,-0.01777350095330671
89,3,5,-0.43072729929545756,0.11418529432142824,2,2,99,False,-0.40304677969989083
89,4,1,-0.43072729929545756,-0.9084578685373851,3,2,23,True,-2.3337722416042053
89,5,1,-0.43072729929545756,-0.9084578685373851,3,2,23,False,-1.167445664135612
90,1,4,-0.43072729929545756,-0.11418529432142838,1,1,65,False,-1.6926640774413733
90,2,0,-0.43072729929545756,-1.335177736118937,2,1,0,True,-2.402407829223736
90,3,1,-0.43072729929545756,-0.9084578685373851,3,1,20,True,-0.8817956477158444
90,4,0,-0.43072729929545756,-1.335177736118937,4,1,4,True,-0.9811999628444544
90,5,2,-0.43072729929545756,-0.6045853465832371,5,1,31,True,-1.3572870240033375
91,1,0,-0.43072729929545756,-1.335177736118937,1,1,4,False,-1.6119726011698177
91,2,1,-0.43072729929545756,-0.9084578685373851,2,3,24,True,0.8727658590870557
91,3,1,-0.43072729929545756,-0.9084578685373851,2,3,24,False,-2.7696337331795786
91,4,1,-0.43072729929545756,-0.9084578685373851,2,3,24,False,-1.8699281152730087
91,5,2,-0.43072729929545756,-0.6045853465832371,3,1,40,True,0.23359945555687767
92,1,4,0.43072729929545744,-0.11418529432142838,1,1,79,False,0.3685283103150154
92,2,7,0.43072729929545744,0.6045853465832371,2,4,131,True,-0.3234033482522185
92,3,7,0.43072729929545744,0.6045853465832371,2,4,131,False,2.1769827059380766
92,4,7,0.43072729929545744,0.6045853465832371,2,4,131,False,0.272732518298038
92,5,7,0.43072729929545744,0.6045853465832371,2,4,131,False,1.8837652101563453
93,1,3,-0.43072729929545756,-0.3487556955170447,1,1,50,False,-0.22788816264769152
93,2,7,-0.43072729929545756,0.6045853465832371,2,2,145,True,-0.6924889292925578
93,3,7,-0.43072729929545756,0.6045853465832371,2,2,145,False,1.4234753237508249
93,4,5,-0.43072729929545756,0.11418529432142824,3,2,100,True,-0.45458700193447704
93,5,5,-0.43072729929545756,0.11418529432142824,3,2,100,False,1.0638105961030184
94,1,8,0.967421566101701,0.9084578685373853,1,1,160,False,1.1940951324638638
94,2,2,0.967421566101701,-0.6045853465832371,2,3,36,True,0.05989707224649915
94,3,2,0.967421566101701,-0.6045853465832371,2,3,36,False,-0.5502830235021766
94,4,2,0.967421566101701,-0.6045853465832371,2,3,36,False,0.5534082105536275
94,5,6,0.967421566101701,0.3487556955170447,3,1,111,True,1.6670648873173897
95,1,8,0.43072729929545744,0.9084578685373853,1,5,149,False,1.4321563789310774
95,2,8,0.43072729929545744,0.9084578685373853,1,5,149,False,1.8174931872761237
95,3,8,0.43072729929545744,0.9084578685373853,1,5,149,False,2.0346982209022606
95,4,8,0.43072729929545744,0.9084578685373853,1,5,149,False,0.03202229474533369
95,5,8,0.43072729929545744,0.9084578685373853,1,5,149,False,0.8399375863619838
96,1,3,-0.43072729929545756,-0.3487556955170447,1,1,50,False,-0.49852866479050073
96,2,7,-0.43072729929545756,0.6045853465832371,2,1,123,True,1.742009572877224
96,3,7,-0.43072729929545756,0.6045853465832371,3,2,125,True,1.1887804902208066
96,4,7,-0.43072729929545756,0.6045853465832371,3,2,125,False,1.269550172757907
96,5,9,-0.43072729929545756,1.3351777361189363,4,1,177,True,0.8734310125011117
97,1,4,0.967421566101701,-0.11418529432142838,1,1,63,False,1.3475517123433016
97,2,5,0.967421566101701,0.11418529432142824,2,1,82,True,-0.08367098661889094
97,3,9,0.967421566101701,1.3351777361189363,3,3,186,True,2.5079749477210886
97,4,9,0.967421566101701,1.3351777361189363,3,3,186,False,3.042397818707982
97,5,9,0.967421566101701,1.3351777361189363,3,3,186,False,1.429113996940031
98,1,6,0.43072729929545744,0.3487556955170447,1,2,116,False,1.454680536358861
98,2,6,0.43072729929545744,0.3487556955170447,1,2,116,False,1.428350568375663
98,3,7,0.43072729929545744,0.6045853465832371,2,3,130,True,2.7377897829966735
98,4,7,0.43072729929545744,0.6045853465832371,2,3,130,False,1.9132014781155855
98,5,7,0.43072729929545744,0.6045853465832371,2,3,130,False,1.6241366378897828
99,1,7,0.43072729929545744,0.6045853465832371,1,3,141,False,1.012806330119663
99,2,7,0.43072729929545744,0.6045853465832371,1,3,141,False,0.6399290030542282
99,3,7,0.43072729929545744,0.6045853465832371,1,3,141,False,0.49386509924514055
99,4,6,0.43072729929545744,0.3487556955170447,2,2,113,True,0.7912613446419098
99,5,6,0.43072729929545744,0.3487556955170447,2,2,113,False,1.0890133313968344
100,1,4,-0.43072729929545756,-0.11418529432142838,1,2,62,False,-0.10600428869677131
100,2,4,-0.43072729929545756,-0.11418529432142838,1,2,62,False,-0.09619451688320407
100,3,5,-0.43072729929545756,0.11418529432142824,2,1,82,True,0.8370457677569403
100,4,5,-0.43072729929545756,0.11418529432142824,3,1,96,True,-0.27528711901744707
100,5,1,-0.43072729929545756,-0.9084578685373851,4,1,17,True,-2.3357633211924607
101,1,1,-0.43072729929545756,-0.9084578685373851,1,1,23,False,-2.186237449373327
101,2,0,-0.43072729929545756,-1.335177736118937,2,1,1,True,-0.030398588569081397
101,3,2,-0.43072729929545756,-0.6045853465832371,3,1,37,True,-1.6418007447231853
101,4,3,-0.43072729929545756,-0.3487556955170447,4,2,48,True,-0.4788469651463369
101,5,3,-0.43072729929545756,-0.3487556955170447,4,2,48,False,-1.2029575132381258
102,1,7,-0.43072729929545756,0.6045853465832371,1,1,125,False,-1.0629518297943306
102,2,6,-0.43072729929545756,0.3487556955170447,2,3,113,True,1.644591321967502
102,3,6,-0.43072729929545756,0.3487556955170447,2,3,113,False,1.135867157175316
102,4,6,-0.43072729929545756,0.3487556955170447,2,3,113,False,-0.579251452560789
102,5,2,-0.43072729929545756,-0.6045853465832371,3,1,42,True,-0.5505710315454128
103,1,2,0.967421566101701,-0.6045853465832371,1,1,36,False,0.5821010034128254
103,2,4,0.967421566101701,-0.11418529432142838,2,1,64,True,0.855986601571944
103,3,8,0.967421566101701,0.9084578685373853,3,1,149,True,1.376121649372858
103,4,9,0.967421566101701,1.3351777361189363,4,1,178,True,2.179874144934829
103,5,9,0.967421566101701,1.3351777361189363,5,1,174,True,1.5796649382996604
104,1,6,0.0,0.3487556955170447,1,5,110,False,-0.8764340392255474
104,2,6,0.0,0.3487556955170447,1,5,110,False,0.5860948405529266
104,3,6,0.0,0.3487556955170447,1,5,110,False,-0.020805808625283473
104,4,6,0.0,0.3487556955170447,1,5,110,False,0.011182161737692542
104,5,6,0.0,0.3487556955170447,1,5,110,False,0.4520647064962543
105,1,7,0.43072729929545744,0.6045853465832371,1,2,145,False,-0.6549659149099931
105,2,7,0.43072729929545744,0.6045853465832371,1,2,145,False,1.3666673769740545
105,3,9,0.43072729929545744,1.3351777361189363,2,1,181,True,2.6831482541364995
105,4,9,0.43072729929545744,1.3351777361189363,3,1,186,True,2.6237621339083566
105,5,9,0.43072729929545744,1.3351777361189363,4,1,181,True,2.3758532295217805
106,1,4,-0.43072729929545756,-0.11418529432142838,1,1,78,False,-1.2235148987920876
106,2,4,-0.43072729929545756,-0.11418529432142838,2,4,62,True,0.23851273215587232
106,3,4,-0.43072729929545756,-0.11418529432142838,2,4,62,False,0.3571729940113705
106,4,4,-0.43072729929545756,-0.11418529432142838,2,4,62,False,0.45949170560147556
106,5,4,-0.43072729929545756,-0.11418529432142838,2,4,62,False,-1.3491817438382288
107,1,3,0.967421566101701,-0.3487556955170447,1,1,43,False,-0.6283572445773005
107,2,8,0.967421566101701,0.9084578685373853,2,1,160,True,0.9571267248392553
107,3,6,0.967421566101701,0.3487556955170447,3,2,113,True,0.38481185032960386
107,4,6,0.967421566101701,0.3487556955170447,3,2,113,False,3.3366103101804354
107,5,6,0.967421566101701,0.3487556955170447,4,1,120,True,-0.41698614970017855
108,1,5,0.0,0.11418529432142824,1,3,95,False,-0.6207613724984069
108,2,5,0.0,0.11418529432142824,1,3,95,False,1.9889795761567295
108,3,5,0.0,0.11418529432142824,1,3,95,False,0.1451813334899204
108,4,6,0.0,0.3487556955170447,2,2,109,True,0.9435737722549511
108,5,6,0.0,0.3487556955170447,2,2,109,False,1.1599155909557517
109,1,6,0.43072729929545744,0.3487556955170447,1,1,121,False,0.8110934892326268
109,2,5,0.43072729929545744,0.11418529432142824,2,1,94,True,-0.5821458903262144
109,3,6,0.43072729929545744,0.3487556955170447,3,3,119,True,2.3129953476266536
109,4,6,0.43072729929545744,0.3487556955170447,3,3,119,False,0.07475691735583034
109,5,6,0.43072729929545744,0.3487556955170447,3,3,119,False,0.31755881052579915
110,1,2,-0.43072729929545756,-0.6045853465832371,1,1,33,False,-1.1232707221834888
110,2,5,-0.43072729929545756,0.11418529432142824,2,2,83,True,-0.5240485465338515
110,3,5,-0.43072729929545756,0.11418529432142824,2,2,83,False,-0.34601140381844014
110,4,5,-0.43072729929545756,0.11418529432142824,3,1,85,True,-0.9277222256253749
110,5,1,-0.43072729929545756,-0.9084578685373851,4,1,21,True,0.8546489380461881
111,1,4,-0.43072729929545756,-0.11418529432142838,1,1,64,False,-0.45619018817006823
111,2,4,-0.43072729929545756,-0.11418529432142838,2,2,74,True,-0.8128032576312967
111,3,4,-0.43072729929545756,-0.11418529432142838,2,2,74,False,-0.7200051078669241
111,4,0,-0.43072729929545756,-1.335177736118937,3,2,11,True,-1.755820183992736
111,5,0,-0.43072729929545756,-1.335177736118937,3,2,11,False,-1.4941620474282982
112,1,4,0.43072729929545744,-0.11418529432142838,1,1,67,False,-0.30536859982765097
112,2,2,0.43072729929545744,-0.6045853465832371,2,2,31,True,-0.9705840587538772
112,3,2,0.43072729929545744,-0.6045853465832371,2,2,31,False,-0.6215081762408792
112,4,6,0.43072729929545744,0.3487556955170447,3,2,120,True,-0.3065280093273435
112,5,6,0.43072729929545744,0.3487556955170447,3,2,120,False,-1.803781045815411
113,1,8,0.43072729929545744,0.9084578685373853,1,3,148,False,3.777765527852549
113,2,8,0.43072729929545744,0.9084578685373853,1,3,148,False,2.2098667305198076
113,3,8,0.43072729929545744,0.9084578685373853,1,3,148,False,0.545297890585559
113,4,7,0.43072729929545744,0.6045853465832371,2,1,142,True,0.17884826786484964
113,5,3,0.43072729929545744,-0.3487556955170447,3,1,48,True,3.0552924793502854
114,1,7,0.967421566101701,0.6045853465832371,1,1,128,False,1.0974812353853964
114,2,8,0.967421566101701,0.9084578685373853,2,1,160,True,4.1202452843638016
114,3,8,0.967421566101701,0.9084578685373853,3,1,152,True,1.781111395250984
114,4,6,0.967421566101701,0.3487556955170447,4,2,107,True,2.8454800752361926
114,5,6,0.967421566101701,0.3487556955170447,4,2,107,False,1.3055543092991702
115,1,7,0.0,0.6045853465832371,1,1,141,False,0.7163244972541586
115,2,6,0.0,0.3487556955170447,2,1,109,True,1.777459417527692
115,3,5,0.0,0.11418529432142824,3,1,83,True,2.1512031375825558
115,4,2,0.0,-0.6045853465832371,4,1,34,True,-0.33798811726850325
115,5,0,0.0,-1.335177736118937,5,1,2,True,-2.1059890803010513
116,1,5,0.43072729929545744,0.11418529432142824,1,1,87,False,2.601661965771818
116,2,8,0.43072729929545744,0.9084578685373853,2,1,146,True,0.8429332301368311
116,3,2,0.43072729929545744,-0.6045853465832371,3,1,40,True,0.6626866748587692
116,4,9,0.43072729929545744,1.3351777361189363,4,1,184,True,2.8344182646065237
116,5,8,0.43072729929545744,0.9084578685373853,5,1,169,True,-0.5326412836819912
117,1,6,0.43072729929545744,0.3487556955170447,1,1,104,False,-0.5781988656106831
117,2,8,0.43072729929545744,0.9084578685373853,2,1,165,True,1.1312240838097016
117,3,7,0.43072729929545744,0.6045853465832371,3,3,128,True,1.6220347216505009
117,4,7,0.43072729929545744,0.6045853465832371,3,3,128,False,1.5428228509200426
117,5,7,0.43072729929545744,0.6045853465832371,3,3,128,False,0.5726368993957723
118,1,6,0.0,0.3487556955170447,1,2,103,False,0.33138603563022634
118,2,6,0.0,0.3487556955170447,1,2,103,False,0.9213944023259903
118,3,6,0.0,0.3487556955170447,2,1,103,False,1.6545011941450434
118,4,9,0.0,1.3351777361189363,3,2,182,True,0.8380620466925088
118,5,9,0.0,1.3351777361189363,3,2,182,False,1.739233038165033
119,1,4,0.967421566101701,-0.11418529432142838,1,1,74,False,0.2882677396425931
119,2,0,0.967421566101701,-1.335177736118937,2,2,0,True,0.3340411167342826
119,3,0,0.967421566101701,-1.335177736118937,2,2,0,False,-0.4669917708404927
119,4,9,0.967421566101701,1.3351777361189363,3,2,188,True,4.135226173524199
119,5,9,0.967421566101701,1.3351777361189363,3,2,188,False,0.8463963464613724
