i,j,y,t,l,k,alpha,psi
76,28,-1.744201026225783,4,0,1,-0.967421566101701,-0.9084578685373851
77,33,-1.6742051977093413,0,1,1,-0.43072729929545756,-0.9084578685373851
77,47,0.6521104266382927,1,1,2,-0.43072729929545756,-0.6045853465832371
77,22,-2.4723630840881436,2,1,1,-0.43072729929545756,-0.9084578685373851
77,22,-2.058067914571365,3,1,1,-0.43072729929545756,-0.9084578685373851
77,69,1.1165496466909204,4,1,3,-0.43072729929545756,-0.3487556955170447
78,93,-0.19854977255537082,0,2,4,0.0,-0.11418529432142838
78,138,1.460178295692242,1,2,7,0.0,0.6045853465832371
78,138,1.1157689167132177,2,2,7,0.0,0.6045853465832371
78,138,1.1761205848426488,3,2,7,0.0,0.6045853465832371
78,138,-0.8322006287909289,4,2,7,0.0,0.6045853465832371
79,29,-0.7821968891893253,0,1,1,-0.43072729929545756,-0.9084578685373851
79,62,-2.252644720584131,1,1,3,-0.43072729929545756,-0.3487556955170447
79,164,-0.7525504414748634,2,1,8,-0.43072729929545756,0.9084578685373853
79,184,0.03846395466390873,3,1,9,-0.43072729929545756,1.3351777361189363
79,184,-0.3099175783207073,4,1,9,-0.43072729929545756,1.3351777361189363
80,2,0.10811324463999683,0,2,0,0.0,-1.335177736118937
80,2,-0.893145051215249,1,2,0,0.0,-1.335177736118937
80,2,-2.6298967487191964,2,2,0,0.0,-1.335177736118937
80,2,-1.2189215694514206,3,2,0,0.0,-1.335177736118937
80,134,-0.14164939597208698,4,2,6,0.0,0.3487556955170447
81,2,-1.0319197300879723,0,0,0,-0.967421566101701,-1.335177736118937
81,2,-0.953122346353954,1,0,0,-0.967421566101701,-1.335177736118937
81,2,-1.9695224561926072,2,0,0,-0.967421566101701,-1.335177736118937
81,2,-3.0520585939488933,3,0,0,-0.967421566101701,-1.335177736118937
81,18,-2.119590328035745,4,0,0,-0.967421566101701,-1.335177736118937
82,195,1.2524578329148444,0,3,9,0.43072729929545744,1.3351777361189363
82,114,2.1111384071574566,1,3,5,0.43072729929545744,0.11418529432142824
82,114,0.9592142642159287,2,3,5,0.43072729929545744,0.11418529432142824
82,114,0.1206492937189978,3,3,5,0.43072729929545744,0.11418529432142824
82,137,0.4992138638964376,4,3,6,0.43072729929545744,0.3487556955170447
83,40,-1.484532637641142,0,3,2,0.43072729929545744,-0.6045853465832371
83,40,-0.6718990852697263,1,3,2,0.43072729929545744,-0.6045853465832371
83,115,0.4317422904998399,2,3,5,0.43072729929545744,0.11418529432142824
83,115,1.17272544626719,3,3,5,0.43072729929545744,0.11418529432142824
83,54,-0.17771184391039827,4,3,2,0.43072729929545744,-0.6045853465832371
84,9,-2.535888653892891,0,0,0,-0.967421566101701,-1.335177736118937
84,27,-3.253700041230862,1,0,1,-0.967421566101701,-0.9084578685373851
84,65,-1.454525523328738,2,0,3,-0.967421566101701,-0.3487556955170447
84,80,-0.11891729116993477,3,0,4,-0.967421566101701,-0.11418529432142838
84,76,-1.3059731421352476,4,0,3,-0.967421566101701,-0.3487556955170447
85,177,0.6386083376426644,0,3,8,0.43072729929545744,0.9084578685373853
85,83,1.1074838623288539,1,3,4,0.43072729929545744,-0.11418529432142838
85,83,-0.7783538460124764,2,3,4,0.43072729929545744,-0.11418529432142838
85,83,0.11828482115999406,3,3,4,0.43072729929545744,-0.11418529432142838
85,83,0.9666228960323465,4,3,4,0.43072729929545744,-0.11418529432142838
86,132,-1.3261442205484784,0,2,6,0.0,0.3487556955170447
86,116,-0.05934740379030351,1,2,5,0.0,0.11418529432142824
86,118,0.12808597898344426,2,2,6,0.0,0.3487556955170447
86,118,0.7881335035121046,3,2,6,0.0,0.3487556955170447
86,118,-0.22440958565059171,4,2,6,0.0,0.3487556955170447
87,94,-0.15934620384004983,0,1,4,-0.43072729929545756,-0.11418529432142838
87,97,0.2809067605011394,1,1,4,-0.43072729929545756,-0.11418529432142838
87,4,-0.9503674848195447,2,1,0,-0.43072729929545756,-1.335177736118937
87,5,-1.915365774772181,3,1,0,-0.43072729929545756,-1.335177736118937
87,53,-1.7381841842471537,4,1,2,-0.43072729929545756,-0.6045853465832371
88,186,1.5350863414975189,0,3,9,0.43072729929545744,1.3351777361189363
88,186,4.491536467251449,1,3,9,0.43072729929545744,1.3351777361189363
88,186,0.7568022026365062,2,3,9,0.43072729929545744,1.3351777361189363
88,111,0.18371040708700892,3,3,5,0.43072729929545744,0.11418529432142824
88,11,-0.9913996538106551,4,3,0,0.43072729929545744,-1.335177736118937
89,4,-1.0525440985676098,0,0,0,-0.967421566101701,-1.335177736118937
89,17,-3.052845696103508,1,0,0,-0.967421566101701,-1.335177736118937
89,24,-2.2872181277432397,2,0,1,-0.967421566101701,-0.9084578685373851
89,24,-1.2918336142336329,3,0,1,-0.967421566101701,-0.9084578685373851
89,15,-1.753162816075188,4,0,0,-0.967421566101701,-1.335177736118937
90,128,-0.5385792041050061,0,1,6,-0.43072729929545756,0.3487556955170447
90,128,0.2975096985326682,1,1,6,-0.43072729929545756,0.3487556955170447
90,83,-1.333300319806629,2,1,4,-0.43072729929545756,-0.11418529432142838
90,83,0.8908622401506616,3,1,4,-0.43072729929545756,-0.11418529432142838
90,83,-0.9973379917660099,4,1,4,-0.43072729929545756,-0.11418529432142838
91,48,-1.8255522399725341,0,0,2,-0.967421566101701,-0.6045853465832371
91,48,-0.21126515911515442,1,0,2,-0.967421566101701,-0.6045853465832371
91,36,-1.204374411064369,2,0,1,-0.967421566101701,-0.9084578685373851
91,26,-3.3167135503604115,3,0,1,-0.967421566101701,-0.9084578685373851
91,26,-3.773261042547192,4,0,1,-0.967421566101701,-0.9084578685373851
92,74,-2.8775102736607705,0,0,3,-0.967421566101701,-0.3487556955170447
92,74,0.12457806314955588,1,0,3,-0.967421566101701,-0.3487556955170447
92,74,-0.5880718856395016,2,0,3,-0.967421566101701,-0.3487556955170447
92,155,-0.610929506569789,3,0,7,-0.967421566101701,0.6045853465832371
92,28,-1.3096731602297784,4,0,1,-0.967421566101701,-0.9084578685373851
93,141,2.1998737399653394,0,3,7,0.43072729929545744,0.6045853465832371
93,141,1.110370946639773,1,3,7,0.43072729929545744,0.6045853465832371
93,141,1.0968346861307832,2,3,7,0.43072729929545744,0.6045853465832371
93,141,0.6000410153654667,3,3,7,0.43072729929545744,0.6045853465832371
93,141,0.10235392519091446,4,3,7,0.43072729929545744,0.6045853465832371
94,131,-0.9809000229866278,0,0,6,-0.967421566101701,0.3487556955170447
94,131,-1.0205411809586646,1,0,6,-0.967421566101701,0.3487556955170447
94,0,-3.7459961754090356,2,0,0,-0.967421566101701,-1.335177736118937
94,0,-1.7216588599693856,3,0,0,-0.967421566101701,-1.335177736118937
94,24,-3.2583416111092944,4,0,1,-0.967421566101701,-0.9084578685373851
95,55,-0.0738388988027544,0,2,2,0.0,-0.6045853465832371
95,55,0.8142681298212173,1,2,2,0.0,-0.6045853465832371
95,55,-1.2840407545341253,2,2,2,0.0,-0.6045853465832371
95,87,-1.078143800637076,3,2,4,0.0,-0.11418529432142838
95,87,-1.8982381778540447,4,2,4,0.0,-0.11418529432142838
96,111,-1.5624889506192734,0,1,5,-0.43072729929545756,0.11418529432142824
96,111,0.6112628196824529,1,1,5,-0.43072729929545756,0.11418529432142824
96,147,1.6961415098711876,2,1,7,-0.43072729929545756,0.6045853465832371
96,147,0.17424373620789962,3,1,7,-0.43072729929545756,0.6045853465832371
96,45,-2.2662618353000257,4,1,2,-0.43072729929545756,-0.6045853465832371
97,49,-0.36681147302841477,0,2,2,0.0,-0.6045853465832371
97,49,0.06307966547524735,1,2,2,0.0,-0.6045853465832371
97,49,-2.38547947445759,2,2,2,0.0,-0.6045853465832371
97,195,2.1274808319901544,3,2,9,0.0,1.3351777361189363
97,195,2.080156438217555,4,2,9,0.0,1.3351777361189363
98,195,1.5685661373783446,0,3,9,0.43072729929545744,1.3351777361189363
98,88,0.23035768297821446,1,3,4,0.43072729929545744,-0.11418529432142838
98,88,1.2553553647412405,2,3,4,0.43072729929545744,-0.11418529432142838
98,88,-0.7652447490554057,3,3,4,0.43072729929545744,-0.11418529432142838
98,138,0.8977614751921559,4,3,7,0.43072729929545744,0.6045853465832371
99,83,-0.9406144973050938,0,0,4,-0.967421566101701,-0.11418529432142838
99,83,-0.0465036314744387,1,0,4,-0.967421566101701,-0.11418529432142838
99,83,-1.3829302037562659,2,0,4,-0.967421566101701,-0.11418529432142838
99,83,-0.6387758295206947,3,0,4,-0.967421566101701,-0.11418529432142838
99,83,-0.8859379553661817,4,0,4,-0.967421566101701,-0.11418529432142838
100,70,-1.68180394149108,0,1,3,-0.43072729929545756,-0.3487556955170447
100,70,-1.027119093044023,1,1,3,-0.43072729929545756,-0.3487556955170447
100,70,-1.427878804422443,2,1,3,-0.43072729929545756,-0.3487556955170447
100,177,-1.1391085637573075,3,1,8,-0.43072729929545756,0.9084578685373853
100,177,1.906493236150325,4,1,8,-0.43072729929545756,0.9084578685373853
101,118,0.06021079359791104,0,2,6,0.0,0.3487556955170447
101,154,0.09102367383249166,1,2,7,0.0,0.6045853465832371
101,191,0.6294607656385096,2,2,9,0.0,1.3351777361189363
101,191,2.6684400310797383,3,2,9,0.0,1.3351777361189363
101,191,1.9770563774012848,4,2,9,0.0,1.3351777361189363
102,45,-0.051639374668004834,0,1,2,-0.43072729929545756,-0.6045853465832371
102,45,-0.33471159379433757,1,1,2,-0.43072729929545756,-0.6045853465832371
102,125,0.34736007010827175,2,1,6,-0.43072729929545756,0.3487556955170447
102,128,-1.6662685683107994,3,1,6,-0.43072729929545756,0.3487556955170447
102,128,-0.5013272506835349,4,1,6,-0.43072729929545756,0.3487556955170447
103,72,-0.0364764181910488,0,3,3,0.43072729929545744,-0.3487556955170447
103,72,0.09334390184715542,1,3,3,0.43072729929545744,-0.3487556955170447
103,83,0.7957080278859234,2,3,4,0.43072729929545744,-0.11418529432142838
103,83,0.22187970747855296,3,3,4,0.43072729929545744,-0.11418529432142838
103,83,-1.5397343978331919,4,3,4,0.43072729929545744,-0.11418529432142838
104,69,-1.7468140567678578,0,0,3,-0.967421566101701,-0.3487556955170447
104,95,-2.8649242735626292,1,0,4,-0.967421566101701,-0.11418529432142838
104,56,-0.6824626574212859,2,0,2,-0.967421566101701,-0.6045853465832371
104,3,-1.8717052235398506,3,0,0,-0.967421566101701,-1.335177736118937
104,28,-3.405241033294259,4,0,1,-0.967421566101701,-0.9084578685373851
105,139,0.941529763531996,0,3,7,0.43072729929545744,0.6045853465832371
105,139,2.3791789553119136,1,3,7,0.43072729929545744,0.6045853465832371
105,121,0.6445762399729118,2,3,6,0.43072729929545744,0.3487556955170447
105,83,0.5777878470350599,3,3,4,0.43072729929545744,-0.11418529432142838
105,77,0.12072335392559455,4,3,3,0.43072729929545744,-0.3487556955170447
106,63,-0.5768464094998096,0,2,3,0.0,-0.3487556955170447
106,134,0.6199754869044581,1,2,6,0.0,0.3487556955170447
106,134,-0.49041722867959964,2,2,6,0.0,0.3487556955170447
106,134,0.6393103184851785,3,2,6,0.0,0.3487556955170447
106,134,0.6244166096217827,4,2,6,0.0,0.3487556955170447
107,159,2.1105250599682055,0,4,8,0.967421566101701,0.9084578685373853
107,71,1.9203931119885402,1,4,3,0.967421566101701,-0.3487556955170447
107,110,1.2841312012845876,2,4,5,0.967421566101701,0.11418529432142824
107,110,0.7775313304025364,3,4,5,0.967421566101701,0.11418529432142824
107,110,1.0717389692142623,4,4,5,0.967421566101701,0.11418529432142824
108,170,2.08204871629453,0,2,8,0.0,0.9084578685373853
108,170,1.943958030495938,1,2,8,0.0,0.9084578685373853
108,170,-0.11826504312541608,2,2,8,0.0,0.9084578685373853
108,170,0.920153477239607,3,2,8,0.0,0.9084578685373853
108,170,-0.19271562012512333,4,2,8,0.0,0.9084578685373853
109,127,-0.04204699937681866,0,4,6,0.967421566101701,0.3487556955170447
109,127,0.8982103917191941,1,4,6,0.967421566101701,0.3487556955170447
109,127,1.1975608865544047,2,4,6,0.967421566101701,0.3487556955170447
109,127,3.4516916330121328,3,4,6,0.967421566101701,0.3487556955170447
109,127,0.6706476972794725,4,4,6,0.967421566101701,0.3487556955170447
110,130,1.1062141926656006,0,4,6,0.967421566101701,0.3487556955170447
110,164,-0.34202031516030473,1,4,8,0.967421566101701,0.9084578685373853
110,180,4.2477108421753975,2,4,9,0.967421566101701,1.3351777361189363
110,180,2.492035645514316,3,4,9,0.967421566101701,1.3351777361189363
110,180,1.5248509435709865,4,4,9,0.967421566101701,1.3351777361189363
111,79,0.5415705330664502,0,0,4,-0.967421566101701,-0.11418529432142838
111,79,-1.0649535242185701,1,0,4,-0.967421566101701,-0.11418529432142838
111,9,-2.1950534686337555,2,0,0,-0.967421566101701,-1.335177736118937
111,9,-1.380122341978426,3,0,0,-0.967421566101701,-1.335177736118937
111,16,-2.7664046464640446,4,0,0,-0.967421566101701,-1.335177736118937
112,111,0.005445577628032772,0,1,5,-0.43072729929545756,0.11418529432142824
112,152,-1.0001774915314012,1,1,7,-0.43072729929545756,0.6045853465832371
112,114,-0.27642271438956284,2,1,5,-0.43072729929545756,0.11418529432142824
112,122,-0.5232142025667978,3,1,6,-0.43072729929545756,0.3487556955170447
112,122,-0.49539491083617126,4,1,6,-0.43072729929545756,0.3487556955170447
113,12,-2.775437726044643,0,0,0,-0.967421566101701,-1.335177736118937
113,12,-1.9329771132183309,1,0,0,-0.967421566101701,-1.335177736118937
113,12,-3.470830029843916,2,0,0,-0.967421566101701,-1.335177736118937
113,33,-1.0821074329392122,3,0,1,-0.967421566101701,-0.9084578685373851
113,17,-1.9916484110868264,4,0,0,-0.967421566101701,-1.335177736118937
114,198,2.0196020397910805,0,4,9,0.967421566101701,1.3351777361189363
114,198,1.904916373794368,1,4,9,0.967421566101701,1.3351777361189363
114,177,1.6621223014097448,2,4,8,0.967421566101701,0.9084578685373853
114,192,2.827056875542351,3,4,9,0.967421566101701,1.3351777361189363
114,186,1.0112904420788353,4,4,9,0.967421566101701,1.3351777361189363
115,183,1.8734599915576915,0,3,9,0.43072729929545744,1.3351777361189363
115,183,0.8073744164905494,1,3,9,0.43072729929545744,1.3351777361189363
115,183,0.8616512270072447,2,3,9,0.43072729929545744,1.3351777361189363
115,154,0.1842863381761265,3,3,7,0.43072729929545744,0.6045853465832371
115,154,1.6759409029333363,4,3,7,0.43072729929545744,0.6045853465832371
116,168,1.6904080912261648,0,4,8,0.967421566101701,0.9084578685373853
116,168,1.5244821596576874,1,4,8,0.967421566101701,0.9084578685373853
116,194,2.737586993925414,2,4,9,0.967421566101701,1.3351777361189363
116,182,3.187504155330115,3,4,9,0.967421566101701,1.3351777361189363
116,182,3.56708911517235,4,4,9,0.967421566101701,1.3351777361189363
117,165,-0.8791523513293611,0,1,8,-0.43072729929545756,0.9084578685373853
117,165,-1.0187225791327967,1,1,8,-0.43072729929545756,0.9084578685373853
117,120,-0.9800068934389221,2,1,6,-0.43072729929545756,0.3487556955170447
117,120,1.4390244763108884,3,1,6,-0.43072729929545756,0.3487556955170447
117,48,-2.5037381287254754,4,1,2,-0.43072729929545756,-0.6045853465832371
118,167,2.0537075344076356,0,4,8,0.967421566101701,0.9084578685373853
118,167,0.1174498691300625,1,4,8,0.967421566101701,0.9084578685373853
118,90,1.3911001535085332,2,4,4,0.967421566101701,-0.11418529432142838
118,90,1.22103174922394,3,4,4,0.967421566101701,-0.11418529432142838
118,190,1.4408753902974,4,4,9,0.967421566101701,1.3351777361189363
119,48,-1.8621917750207586,0,1,2,-0.43072729929545756,-0.6045853465832371
119,48,-1.3133043810292109,1,1,2,-0.43072729929545756,-0.6045853465832371
119,48,-1.1799503840251466,2,1,2,-0.43072729929545756,-0.6045853465832371
119,48,-1.1440218542230678,3,1,2,-0.43072729929545756,-0.6045853465832371
119,123,-0.3712597000943213,4,1,6,-0.43072729929545756,0.3487556955170447
120,88,-0.3660193965855433,0,3,4,0.43072729929545744,-0.11418529432142838
120,88,1.724606492378292,1,3,4,0.43072729929545744,-0.11418529432142838
120,88,-2.378019941931929,2,3,4,0.43072729929545744,-0.11418529432142838
120,88,2.042547955048006,3,3,4,0.43072729929545744,-0.11418529432142838
120,58,-0.66753372403047,4,3,2,0.43072729929545744,-0.6045853465832371
121,30,0.1974772319456381,0,3,1,0.43072729929545744,-0.9084578685373851
121,30,-0.9770589390568876,1,3,1,0.43072729929545744,-0.9084578685373851
121,30,-1.9213278475432862,2,3,1,0.43072729929545744,-0.9084578685373851
121,30,0.38044736372468896,3,3,1,0.43072729929545744,-0.9084578685373851
121,58,0.027251169175788237,4,3,2,0.43072729929545744,-0.6045853465832371
122,162,1.0561438269484835,0,3,8,0.43072729929545744,0.9084578685373853
122,162,-0.2692490928400404,1,3,8,0.43072729929545744,0.9084578685373853
122,162,0.9771539642662886,2,3,8,0.43072729929545744,0.9084578685373853
122,155,2.60959355097323,3,3,7,0.43072729929545744,0.6045853465832371
122,187,0.522502658220714,4,3,9,0.43072729929545744,1.3351777361189363
123,148,-0.2816947604449773,0,3,7,0.43072729929545744,0.6045853465832371
123,148,0.7444377461591889,1,3,7,0.43072729929545744,0.6045853465832371
123,57,-0.14947903592214032,2,3,2,0.43072729929545744,-0.6045853465832371
123,57,0.8384717399877795,3,3,2,0.43072729929545744,-0.6045853465832371
123,57,-0.4658607816764736,4,3,2,0.43072729929545744,-0.6045853465832371
124,12,-0.6427028952762093,0,1,0,-0.43072729929545756,-1.335177736118937
124,16,-1.9228258257188195,1,1,0,-0.43072729929545756,-1.335177736118937
124,16,-3.9752187652409168,2,1,0,-0.43072729929545756,-1.335177736118937
124,40,-0.9664670788111617,3,1,2,-0.43072729929545756,-0.6045853465832371
124,7,-1.6404820299959009,4,1,0,-0.43072729929545756,-1.335177736118937
125,161,1.7613356206253208,0,2,8,0.0,0.9084578685373853
125,161,1.1558472782293303,1,2,8,0.0,0.9084578685373853
125,161,2.0569490054997743,2,2,8,0.0,0.9084578685373853
125,28,-3.1118679744026507,3,2,1,0.0,-0.9084578685373851
125,124,-0.2483950226400466,4,2,6,0.0,0.3487556955170447
126,196,3.130272207827174,0,4,9,0.967421566101701,1.3351777361189363
126,129,1.9083422935692917,1,4,6,0.967421566101701,0.3487556955170447
126,129,1.1486871516575468,2,4,6,0.967421566101701,0.3487556955170447
126,165,2.2298357663016777,3,4,8,0.967421566101701,0.9084578685373853
126,180,3.2630360785273087,4,4,9,0.967421566101701,1.3351777361189363
127,34,-3.8858762926241095,0,0,1,-0.967421566101701,-0.9084578685373851
127,22,-3.117343007848744,1,0,1,-0.967421566101701,-0.9084578685373851
127,38,-0.25391183993948485,2,0,1,-0.967421566101701,-0.9084578685373851
127,7,-3.9896715392669604,3,0,0,-0.967421566101701,-1.335177736118937
127,7,-2.7800775972231593,4,0,0,-0.967421566101701,-1.335177736118937
128,145,0.9944933208136716,0,0,7,-0.967421566101701,0.6045853465832371
128,145,-2.1644909189916626,1,0,7,-0.967421566101701,0.6045853465832371
128,170,0.7069492540890258,2,0,8,-0.967421566101701,0.9084578685373853
128,21,-2.055601846738249,3,0,1,-0.967421566101701,-0.9084578685373851
128,100,-2.570668537008339,4,0,5,-0.967421566101701,0.11418529432142824
129,1,-2.9704088776407342,0,1,0,-0.43072729929545756,-1.335177736118937
129,75,-0.019342683791246817,1,1,3,-0.43072729929545756,-0.3487556955170447
129,56,-2.6232664890649406,2,1,2,-0.43072729929545756,-0.6045853465832371
129,56,-0.6223080714693461,3,1,2,-0.43072729929545756,-0.6045853465832371
129,66,-1.693228954231151,4,1,3,-0.43072729929545756,-0.3487556955170447
130,138,1.4911483887963277,0,4,7,0.967421566101701,0.6045853465832371
130,120,0.3533883584660278,1,4,6,0.967421566101701,0.3487556955170447
130,93,-0.00551540494165359,2,4,4,0.967421566101701,-0.11418529432142838
130,177,2.8062354814630686,3,4,8,0.967421566101701,0.9084578685373853
130,177,3.0221167845829298,4,4,8,0.967421566101701,0.9084578685373853
131,20,-0.7307172923461955,0,0,1,-0.967421566101701,-0.9084578685373851
131,20,-2.329292394777155,1,0,1,-0.967421566101701,-0.9084578685373851
131,11,-3.260937767711329,2,0,0,-0.967421566101701,-1.335177736118937
131,11,-1.2890118724809752,3,0,0,-0.967421566101701,-1.335177736118937
131,11,-2.5115015884013165,4,0,0,-0.967421566101701,-1.335177736118937
132,11,-0.9064282465795107,0,3,0,0.43072729929545744,-1.335177736118937
132,11,-2.427567621778167,1,3,0,0.43072729929545744,-1.335177736118937
132,11,-0.43313911749146655,2,3,0,0.43072729929545744,-1.335177736118937
